1.556530000000000000e+06 1.556562000000000000e+06 1.556553000000000000e+06 1.556493000000000000e+06 1.556546000000000000e+06 1.556567000000000000e+06 1.556617000000000000e+06 1.556641000000000000e+06 1.556616000000000000e+06 1.556601000000000000e+06 1.556622000000000000e+06 1.556616000000000000e+06 1.556588000000000000e+06 1.556549000000000000e+06 1.556603000000000000e+06 1.556610000000000000e+06 1.556579000000000000e+06 1.556601000000000000e+06 1.556593000000000000e+06 1.556684000000000000e+06 1.556523000000000000e+06 1.556373000000000000e+06 1.556324000000000000e+06 1.556167000000000000e+06 1.556107000000000000e+06 1.556114000000000000e+06 1.556179000000000000e+06 1.556177000000000000e+06 1.556261000000000000e+06 1.556433000000000000e+06 1.556598000000000000e+06 1.556743000000000000e+06 1.556717000000000000e+06 1.556681000000000000e+06 1.556601000000000000e+06 1.556498000000000000e+06 1.556559000000000000e+06 1.556548000000000000e+06 1.556599000000000000e+06 1.556640000000000000e+06 1.556640000000000000e+06 1.556773000000000000e+06 1.556827000000000000e+06 1.556909000000000000e+06 1.556912000000000000e+06 1.556930000000000000e+06 1.556899000000000000e+06 1.556945000000000000e+06 1.556932000000000000e+06 1.556925000000000000e+06 1.556943000000000000e+06 1.557070000000000000e+06 1.557087000000000000e+06 1.557082000000000000e+06 1.557021000000000000e+06 1.557051000000000000e+06 1.557112000000000000e+06 1.557142000000000000e+06 1.557160000000000000e+06 1.557097000000000000e+06
4.757600000000000000e+05 4.758120000000000000e+05 4.758740000000000000e+05 4.759250000000000000e+05 4.759150000000000000e+05 4.759060000000000000e+05 4.759350000000000000e+05 4.758890000000000000e+05 4.758790000000000000e+05 4.758870000000000000e+05 4.759520000000000000e+05 4.759440000000000000e+05 4.759410000000000000e+05 4.759560000000000000e+05 4.759690000000000000e+05 4.760260000000000000e+05 4.760440000000000000e+05 4.760430000000000000e+05 4.761000000000000000e+05 4.761430000000000000e+05 4.761560000000000000e+05 4.761980000000000000e+05 4.761920000000000000e+05 4.762150000000000000e+05 4.762910000000000000e+05 4.762060000000000000e+05 4.762540000000000000e+05 4.763570000000000000e+05 4.761820000000000000e+05 4.760960000000000000e+05 4.759530000000000000e+05 4.758250000000000000e+05 4.758200000000000000e+05 4.758080000000000000e+05 4.759060000000000000e+05 4.759840000000000000e+05 4.761320000000000000e+05 4.761310000000000000e+05 4.762110000000000000e+05 4.763640000000000000e+05 4.764070000000000000e+05 4.764890000000000000e+05 4.764940000000000000e+05 4.764870000000000000e+05 4.765240000000000000e+05 4.765070000000000000e+05 4.766260000000000000e+05 4.766060000000000000e+05 4.765290000000000000e+05 4.766810000000000000e+05 4.766720000000000000e+05 4.766520000000000000e+05 4.765340000000000000e+05 4.764670000000000000e+05 4.765120000000000000e+05 4.765050000000000000e+05 4.763940000000000000e+05 4.763720000000000000e+05 4.763620000000000000e+05 4.763540000000000000e+05
1.121220000000000000e+05 1.121470000000000000e+05 1.121560000000000000e+05 1.121700000000000000e+05 1.121320000000000000e+05 1.121310000000000000e+05 1.120300000000000000e+05 1.120430000000000000e+05 1.120700000000000000e+05 1.121390000000000000e+05 1.121780000000000000e+05 1.122180000000000000e+05 1.122780000000000000e+05 1.122360000000000000e+05 1.121440000000000000e+05 1.122540000000000000e+05 1.122150000000000000e+05 1.122240000000000000e+05 1.121840000000000000e+05 1.121440000000000000e+05 1.122200000000000000e+05 1.122880000000000000e+05 1.122920000000000000e+05 1.123120000000000000e+05 1.122620000000000000e+05 1.123450000000000000e+05 1.124560000000000000e+05 1.125500000000000000e+05 1.126220000000000000e+05 1.126630000000000000e+05 1.126990000000000000e+05 1.126490000000000000e+05 1.125300000000000000e+05 1.124370000000000000e+05 1.123350000000000000e+05 1.122730000000000000e+05 1.122180000000000000e+05 1.122510000000000000e+05 1.122140000000000000e+05 1.122140000000000000e+05 1.121580000000000000e+05 1.121740000000000000e+05 1.120470000000000000e+05 1.121170000000000000e+05 1.120890000000000000e+05 1.120690000000000000e+05 1.120230000000000000e+05 1.120350000000000000e+05 1.120410000000000000e+05 1.120860000000000000e+05 1.120850000000000000e+05 1.121910000000000000e+05 1.121110000000000000e+05 1.122220000000000000e+05 1.123310000000000000e+05 1.123700000000000000e+05 1.123240000000000000e+05 1.123480000000000000e+05 1.123300000000000000e+05 1.123570000000000000e+05
2.883264000000000000e+06 2.883247000000000000e+06 2.883208000000000000e+06 2.883181000000000000e+06 2.883099000000000000e+06 2.883056000000000000e+06 2.883050000000000000e+06 2.883124000000000000e+06 2.883089000000000000e+06 2.883170000000000000e+06 2.883129000000000000e+06 2.883159000000000000e+06 2.883257000000000000e+06 2.883267000000000000e+06 2.883278000000000000e+06 2.883294000000000000e+06 2.883247000000000000e+06 2.883339000000000000e+06 2.883392000000000000e+06 2.883422000000000000e+06 2.883445000000000000e+06 2.883397000000000000e+06 2.883382000000000000e+06 2.883344000000000000e+06 2.883313000000000000e+06 2.883274000000000000e+06 2.883256000000000000e+06 2.883239000000000000e+06 2.883211000000000000e+06 2.883212000000000000e+06 2.883219000000000000e+06 2.883133000000000000e+06 2.883058000000000000e+06 2.883053000000000000e+06 2.883077000000000000e+06 2.883103000000000000e+06 2.883150000000000000e+06 2.883188000000000000e+06 2.883220000000000000e+06 2.883309000000000000e+06 2.883353000000000000e+06 2.883350000000000000e+06 2.883325000000000000e+06 2.883403000000000000e+06 2.883436000000000000e+06 2.883399000000000000e+06 2.883288000000000000e+06 2.883280000000000000e+06 2.883288000000000000e+06 2.883274000000000000e+06 2.883347000000000000e+06 2.883433000000000000e+06 2.883414000000000000e+06 2.883520000000000000e+06 2.883558000000000000e+06 2.883496000000000000e+06 2.883483000000000000e+06 2.883444000000000000e+06 2.883424000000000000e+06 2.883502000000000000e+06
2.835178000000000000e+06 2.835151000000000000e+06 2.835176000000000000e+06 2.835131000000000000e+06 2.835219000000000000e+06 2.835231000000000000e+06 2.835184000000000000e+06 2.835209000000000000e+06 2.835100000000000000e+06 2.835147000000000000e+06 2.835151000000000000e+06 2.835110000000000000e+06 2.835110000000000000e+06 2.835118000000000000e+06 2.835129000000000000e+06 2.835096000000000000e+06 2.835046000000000000e+06 2.835061000000000000e+06 2.835005000000000000e+06 2.835027000000000000e+06 2.835045000000000000e+06 2.835079000000000000e+06 2.835194000000000000e+06 2.835162000000000000e+06 2.835203000000000000e+06 2.835184000000000000e+06 2.835207000000000000e+06 2.835334000000000000e+06 2.835453000000000000e+06 2.835570000000000000e+06 2.835773000000000000e+06 2.835950000000000000e+06 2.835990000000000000e+06 2.835972000000000000e+06 2.835943000000000000e+06 2.835895000000000000e+06 2.835727000000000000e+06 2.835616000000000000e+06 2.835512000000000000e+06 2.835442000000000000e+06 2.835468000000000000e+06 2.835519000000000000e+06 2.835538000000000000e+06 2.835597000000000000e+06 2.835615000000000000e+06 2.835583000000000000e+06 2.835633000000000000e+06 2.835602000000000000e+06 2.835528000000000000e+06 2.835523000000000000e+06 2.835523000000000000e+06 2.835548000000000000e+06 2.835539000000000000e+06 2.835535000000000000e+06 2.835528000000000000e+06 2.835560000000000000e+06 2.835559000000000000e+06 2.835495000000000000e+06 2.835407000000000000e+06 2.835450000000000000e+06
8.675700000000000000e+05 8.676180000000000000e+05 8.675980000000000000e+05 8.676410000000000000e+05 8.675930000000000000e+05 8.676310000000000000e+05 8.675790000000000000e+05 8.676060000000000000e+05 8.675450000000000000e+05 8.675560000000000000e+05 8.674920000000000000e+05 8.675540000000000000e+05 8.674880000000000000e+05 8.675890000000000000e+05 8.676170000000000000e+05 8.675560000000000000e+05 8.675860000000000000e+05 8.675670000000000000e+05 8.674900000000000000e+05 8.675080000000000000e+05 8.675150000000000000e+05 8.674660000000000000e+05 8.674950000000000000e+05 8.675250000000000000e+05 8.675580000000000000e+05 8.675320000000000000e+05 8.675860000000000000e+05 8.676700000000000000e+05 8.676820000000000000e+05 8.677030000000000000e+05 8.677190000000000000e+05 8.676960000000000000e+05 8.677450000000000000e+05 8.677380000000000000e+05 8.677270000000000000e+05 8.677600000000000000e+05 8.678250000000000000e+05 8.678560000000000000e+05 8.678790000000000000e+05 8.679240000000000000e+05 8.678620000000000000e+05 8.677760000000000000e+05 8.678690000000000000e+05 8.678170000000000000e+05 8.678080000000000000e+05 8.677530000000000000e+05 8.677230000000000000e+05 8.677240000000000000e+05 8.677420000000000000e+05 8.677290000000000000e+05 8.677660000000000000e+05 8.676770000000000000e+05 8.677640000000000000e+05 8.678120000000000000e+05 8.678500000000000000e+05 8.679070000000000000e+05 8.679410000000000000e+05 8.679080000000000000e+05 8.678900000000000000e+05 8.679310000000000000e+05
2.631455000000000000e+06 2.631525000000000000e+06 2.631490000000000000e+06 2.631363000000000000e+06 2.631376000000000000e+06 2.631478000000000000e+06 2.631563000000000000e+06 2.631542000000000000e+06 2.631617000000000000e+06 2.631619000000000000e+06 2.631583000000000000e+06 2.631546000000000000e+06 2.631533000000000000e+06 2.631515000000000000e+06 2.631519000000000000e+06 2.631554000000000000e+06 2.631584000000000000e+06 2.631591000000000000e+06 2.631433000000000000e+06 2.631291000000000000e+06 2.631270000000000000e+06 2.631198000000000000e+06 2.631147000000000000e+06 2.631178000000000000e+06 2.631247000000000000e+06 2.631244000000000000e+06 2.631277000000000000e+06 2.631437000000000000e+06 2.631678000000000000e+06 2.631932000000000000e+06 2.631914000000000000e+06 2.631859000000000000e+06 2.631819000000000000e+06 2.631811000000000000e+06 2.631880000000000000e+06 2.631998000000000000e+06 2.632044000000000000e+06 2.632074000000000000e+06 2.632152000000000000e+06 2.632122000000000000e+06 2.632136000000000000e+06 2.632176000000000000e+06 2.632211000000000000e+06 2.632160000000000000e+06 2.632188000000000000e+06 2.632231000000000000e+06 2.632196000000000000e+06 2.632243000000000000e+06 2.632322000000000000e+06 2.632404000000000000e+06 2.632427000000000000e+06 2.632399000000000000e+06 2.632389000000000000e+06 2.632481000000000000e+06 2.632610000000000000e+06 2.632559000000000000e+06 2.632578000000000000e+06 2.632469000000000000e+06 2.632398000000000000e+06 2.632408000000000000e+06
2.639887000000000000e+06 2.639952000000000000e+06 2.639969000000000000e+06 2.639913000000000000e+06 2.639935000000000000e+06 2.639896000000000000e+06 2.639951000000000000e+06 2.639825000000000000e+06 2.639877000000000000e+06 2.639891000000000000e+06 2.639847000000000000e+06 2.639831000000000000e+06 2.639787000000000000e+06 2.639812000000000000e+06 2.639797000000000000e+06 2.639776000000000000e+06 2.639758000000000000e+06 2.639673000000000000e+06 2.639716000000000000e+06 2.639822000000000000e+06 2.639749000000000000e+06 2.639771000000000000e+06 2.639795000000000000e+06 2.639807000000000000e+06 2.639845000000000000e+06 2.639884000000000000e+06 2.639843000000000000e+06 2.639783000000000000e+06 2.639752000000000000e+06 2.639742000000000000e+06 2.639735000000000000e+06 2.639818000000000000e+06 2.639757000000000000e+06 2.639753000000000000e+06 2.639736000000000000e+06 2.639732000000000000e+06 2.639705000000000000e+06 2.639631000000000000e+06 2.639713000000000000e+06 2.639783000000000000e+06 2.639795000000000000e+06 2.639776000000000000e+06 2.639819000000000000e+06 2.639808000000000000e+06 2.639800000000000000e+06 2.639781000000000000e+06 2.639656000000000000e+06 2.639576000000000000e+06 2.639476000000000000e+06 2.639374000000000000e+06 2.639374000000000000e+06 2.639348000000000000e+06 2.639299000000000000e+06 2.639362000000000000e+06 2.639276000000000000e+06 2.639220000000000000e+06 2.639240000000000000e+06 2.639214000000000000e+06 2.639226000000000000e+06 2.639149000000000000e+06
4.185300000000000000e+05 4.185530000000000000e+05 4.185800000000000000e+05 4.186150000000000000e+05 4.186290000000000000e+05 4.186320000000000000e+05 4.186360000000000000e+05 4.187150000000000000e+05 4.187090000000000000e+05 4.187470000000000000e+05 4.187070000000000000e+05 4.187790000000000000e+05 4.187820000000000000e+05 4.188160000000000000e+05 4.188120000000000000e+05 4.187640000000000000e+05 4.187110000000000000e+05 4.187110000000000000e+05 4.186140000000000000e+05 4.186600000000000000e+05 4.188040000000000000e+05 4.187480000000000000e+05 4.186420000000000000e+05 4.186290000000000000e+05 4.185490000000000000e+05 4.184760000000000000e+05 4.184520000000000000e+05 4.184960000000000000e+05 4.185440000000000000e+05 4.185160000000000000e+05 4.186820000000000000e+05 4.187730000000000000e+05 4.188400000000000000e+05 4.188160000000000000e+05 4.188610000000000000e+05 4.188970000000000000e+05 4.188910000000000000e+05 4.189480000000000000e+05 4.189540000000000000e+05 4.191070000000000000e+05 4.192650000000000000e+05 4.193790000000000000e+05 4.194370000000000000e+05 4.194470000000000000e+05 4.194510000000000000e+05 4.194700000000000000e+05 4.194250000000000000e+05 4.194300000000000000e+05 4.192710000000000000e+05 4.190790000000000000e+05 4.189570000000000000e+05 4.189860000000000000e+05 4.190530000000000000e+05 4.190810000000000000e+05 4.189680000000000000e+05 4.189120000000000000e+05 4.188880000000000000e+05 4.188360000000000000e+05 4.188100000000000000e+05 4.187520000000000000e+05
9.707420000000000000e+05 9.707660000000000000e+05 9.707820000000000000e+05 9.707700000000000000e+05 9.707840000000000000e+05 9.708030000000000000e+05 9.709030000000000000e+05 9.709420000000000000e+05 9.709700000000000000e+05 9.710330000000000000e+05 9.710240000000000000e+05 9.710000000000000000e+05 9.709890000000000000e+05 9.710230000000000000e+05 9.711630000000000000e+05 9.712100000000000000e+05 9.712730000000000000e+05 9.713150000000000000e+05 9.713410000000000000e+05 9.714390000000000000e+05 9.714220000000000000e+05 9.714970000000000000e+05 9.714940000000000000e+05 9.715220000000000000e+05 9.715410000000000000e+05 9.715920000000000000e+05 9.715160000000000000e+05 9.714860000000000000e+05 9.714220000000000000e+05 9.712820000000000000e+05 9.711430000000000000e+05 9.710390000000000000e+05 9.708950000000000000e+05 9.709080000000000000e+05 9.709430000000000000e+05 9.709280000000000000e+05 9.709280000000000000e+05 9.709000000000000000e+05 9.708860000000000000e+05 9.708890000000000000e+05 9.709360000000000000e+05 9.708610000000000000e+05 9.709370000000000000e+05 9.709710000000000000e+05 9.710140000000000000e+05 9.709750000000000000e+05 9.709620000000000000e+05 9.709970000000000000e+05 9.709950000000000000e+05 9.710090000000000000e+05 9.710930000000000000e+05 9.711540000000000000e+05 9.711080000000000000e+05 9.710910000000000000e+05 9.711290000000000000e+05 9.711290000000000000e+05 9.711030000000000000e+05 9.710100000000000000e+05 9.709130000000000000e+05 9.709310000000000000e+05
